id,keywords
101,"['newyork', 'corrupt', 'assassin', 'policebrut', 'lossoffamili', 's.w.a.t.', 'immigr', 'hitman', 'train', 'reveng', 'murder', 'loneli', 'neighbor', 'tragiclov', 'cultfilm', 'neo-noir']"
63020,"['immigr', 'independentfilm', 'womandirector', 'politicalprison']"
2307,"['jealousi', 'burninghous', 'teenagecrush', 'arsonist']"
680,"['transport', 'brothel', 'drugdeal', 'boxer', 'massag', 'stolenmoney', 'crimeboss', 'dancecontest', 'junkyard', 'kamikaz', 'ambiguousend', 'briefcas', 'redempt', 'pulpfict', 'theft', 'brutal']"
41478,['blackpanth']
25296,[]
40156,"['gay', 'secret', 'faith', 'independentfilm', 'conserv', 'girl', 'church', 'unitedkingdom', 'catholicpriest', 'crisisoffaith', 'womandirector', 'abus']"
11450,"['televis', 'tvshow', 'manipul', 'manipulationofthemedia', 'productplac', 'investig', 'tvrat', 'quizshow', 'lawyer']"
30304,"['hawaii', 'arrangedmarriag', 'culturaldiffer', 'orphan', 'oldermanyoungerwomanrelationship', 'blackandwhitescen']"
10452,"['marriageofconveni', 'royalti', 'slaughter']"
12106,"['gunsling', 'reveng', 'prairi', 'shootout', 'pistol']"
161495,"['grandfathergrandsonrelationship', 'roommat', 'birthday', 'funer', 'vegetarian', 'orphan', 'deathb']"
3586,"['pari', 'hotelroom', 'suspicionofmurd', 'mannequin', 'fashionphotograph', 'sandwich', 'poodl', 'report', 'fashion']"
110,"['judg', 'isol', 'mannequin', 'shadow', 'englishchannel', 'geneva', 'travel', 'dog']"
108,"['pari', 'compos', 'pain', 'lossofhusband']"
109,"['hairdress', 'sexualfrustr', 'funer', 'businessman', 'poland']"
159185,[]
36357,[]
92769,"['therapist', 'suspicion', 'serialmurd']"
28033,[]
22586,"['princess', 'swan']"
14334,"['familyrelationship', 'ireland', 'seal', 'selki']"
2636,"['explos', 'reveng', 'explosivesexpert']"
2164,"['spacetravel', 'teleport', 'upris', 'shottodeath', 'androgyni', 'spacewestern', 'outerspac', 'timebomb', 'deathofson', 'nuclearweapon', 'egyptianmytholog', 'egyptolog']"
11395,"['holiday', 'christmasparti', 'santaclaus', 'deal', 'christmastre', 'christma']"
278,"['prison', 'corrupt', 'policebrut', 'prisoncel', 'delinqu', 'paroleboard', 'escapefromprison', 'wrongfulimprison', 'framedformurd', '1940s']"
9905,"['roommat', 'distrust', 'overdos', 'grave', 'suspens', 'darkcomedi', 'shallowgrav']"
87078,"['amnesia', 'betray', 'blackandwhit', 'twin', 'eviltwin']"
12527,"['gay', 'cuba', 'artist', 'malefriendship', 'havanna', 'homosexu', 'socialcommentari', 'student']"
20306,['independentfilm']
36614,"['gay', 'fathersonrelationship', 'sydney', 'australia', 'basedonplayormus', 'independentfilm', 'breakingthefourthwal', 'gayson']"
27993,[]
31439,"['gambl', 'china', 'childabus', 'communist', 'epic']"
9067,"['destroy', 'dystopia', 'reincarn', 'desert', 'womandirector']"
9059,"['prostitut', 'key', 'jesuschrist', 'chosenon', 'god', 'goodvsevil', 'blood', 'demon', 'cryptkeep']"
193,"['basedontvseri', 'death', 'explodingplanet', 'mountaincabin', 'solarsystem']"
25066,"['prison', 'childabus', 'kukluxklan', 'policebrut', 'ghetto', 'antholog', 'evildol', 'murder', 'hood', 'dirtycop', 'funeralhom']"
46797,[]
12122,"['alienlife-form', 'villag', 'alien', 'pregnanc', 'doppelgang']"
11381,[]
32636,['independentfilm']
36141,"['noir', 'independentfilm', 'citi']"
95963,"['vietnam', 'jungl', 'blackamerican']"
1587,"['brotherbrotherrelationship', 'mentallydis', 'iowa', 'widow', 'dysfunctionalfamili', 'independentfilm']"
9271,"['artificialintellig', 'android', 'hologram', 'computerprogram', 'virtualr', 'ex-cop', 'visualeffect', 'policetrain']"
2064,"['brotherbrotherrelationship', 'chicago', 'coma', 'subway', ""loveofone'slif"", 'brother', ""manofone'sdream"", 'hospit']"
19855,"['vietnamveteran', 'bulli', 'child']"
60855,"['cultureclash', 'immigr', 'daughter', 'interracialrom', 'motherdaughterrelationship', 'date', 'fatherdaughterrelationship', 'famili', 'audit', 'generationgap', 'womandirector', 'actor']"
236,"['individu', 'becominganadult', 'dream', 'return', ""loveofone'slif"", 'overweight', 'provinc', 'bath', 'olympicgam', 'empower', 'boredom', 'daughter', 'friendship']"
48287,"['friend', 'camp', 'summer', 'club', 'womandirector', 'summerschool']"
3049,"['dolphin', 'mascot', 'privatedetect', 'pet']"
2759,"['gay', 'dragqueen', 'homophobia', 'music', 'van', 'australia', 'transgend', 'australianaborigin']"
12635,"['red-lightdisctrict', 'boyfriendgirlfriend', 'hamburggermani', 'photo']"
10497,"['erotic', 'wheelchair', 'marriedcoupl', 'cruis', 'long', 'marriagecrisi', 'paralysi', 'sadomasoch', 'voyeur']"
11382,"['lover(female)', 'talent', 'mafiaboss', 'author']"
9331,"['assassin', 'spi', 'ambush', 'cia', 'helicopt', 'basedonnovel', 'usapresid', 'sniper', 'fbi', 'colombia', 'drugtraff', 'bomber', 'missionofmurd', 'mercenari', 'insurg', 'coastguard', 'spi', 'war', 'carbomb', 'drugcartel', 'conspiraci', 'shootout', 'infantri', 'violenc', 'jackryan']"
10731,"['suicid', 'brotherbrotherrelationship', 'witnessprotect', 'principalwitness', 'brother', 'investig', 'searchforwit', 'lawyer', 'gangster']"
10464,"['lossofmoth', 'daughter', 'friendship', 'mute', 'housekeep', 'xenophobia', 'womandirector']"
34152,"['blackpeopl', '1970s', 'jazzmusician', 'straßenkid', 'dysfunctionalfamili', 'independentfilm', 'teacher', 'urban', 'parenthood']"
9495,"['halloween', 'arson', 'detroit']"
29973,"['basebal', 'sport', 'historicalfigur']"
888,"['manag', 'jealousi', 'badmother-in-law', 'adopt', ""family'sdailylif"", 'stoneag', 'plan', 'friendship', 'bestfriend', 'dinosaur']"
13,"['vietnamveteran', 'hippi', 'mentallydis', 'run', 'basedonnovel', 'vietnam', 'vietnamwar', 'friendship', 'love', 'familyrelationship', 'bulli', 'mothersonrelationship', 'militari', 'hug', 'shrimp', 'woundedsoldi', 'flashback', 'parkbench', 'ampute']"
712,"['upperclass', 'loveatfirstsight', 'weddingvow', 'marriagepropos', 'yuppi', ""loveofone'slif"", 'lonewolf', 'snob', 'wit', 'bride', 'bridegroom', 'bridesmaid', 'funer', 'clumsyfellow', 'friendship', 'wed', 'gaycoupl']"
16295,"['racism', 'violenc', 'athleticscholarship', 'resent', 'schoolshoot']"
48992,"['puertorican', 'love', 'jail', 'independentfilm', 'theft', 'womandirector']"
10879,"['newspap', 'adversari', 'report', 'experi']"
10660,"['waitress', 'cop', 'lotteryticket', 'winninglotteri']"
10714,"['indianlead', 'tiger', 'feralchild', 'british', 'panther', 'bear', 'jungl', 'fallinginlov']"
41647,"['nazi', 'propaganda', ""artists'lif"", 'nazigermani', 'filmmak']"
8587,"['lossofpar', 'wildboar', 'uncl', 'shaman', 'redempt', 'king', 'scar']"
1689,"['buddhist', 'tibet', 'reincarn', 'buddha', 'independentfilm']"
11596,"['fire', 'kidnap', 'nightmar', 'earthquak', 'insomnia', 'supernatur', 'celebr', 'mascot', 'alternatedimens', 'fame', 'hospit', 'hollywood', 'storytel', 'alternater', 'self-referenti', 'reboot', 'filmindustri', 'disfigur', 'sleepwalk', 'metafilm', 'dream', 'cameo']"
854,"['dualident', 'bank', 'mockeri', 'green', 'balloon', 'jailcel', 'norsemytholog']"
9359,"['poker', 'mississippi', 'saloon', 'ship', 'nativeamerican', 'ontherun', 'basedontvseri', 'steamboat', 'attemptedrobberi', 'cowboyandoutlaw']"
23333,"['newyork', 'alcohol', 'prohibit', 'biographi', 'romanc', 'independentfilm', 'theater', 'flashback', '1920s']"
36593,"['undercov', 'spoof']"
12280,"['newyork', 'research', 'success', 'murder']"
2788,"['roommat', 'yuppi', 'generationsconfilct', 'camcord', 'cohabit', 'cabriolet', 'fictionaltvshow', 'unemploy']"
10427,"['sheriff', 'wyom', 'hitman', 'bagofmoney', 'neo-noir']"
11011,"['famili', 'liferaft', 'toothbrush', 'gluttoni', 'magnifyingglass']"
49803,"['mother', 'pain', 'marriag', 'independentfilm', 'worri']"
8987,"['river', 'robber', 'boston', 'bankrobb', 'marriagecrisi', 'hostage-tak', 'raft', 'crimin']"
1637,"['bomb', 'airport', 'bus', 'busrid', 'highway', 'bombplant']"
15128,"['polit', 'love']"
8831,"['martialart', 'timetravel', 'sciencefict', 'alternativer']"
36955,"['spi', 'terrorist', 'florida', 'gun', 'kidnap', 'horsebackrid', 'floridakey', 'secretag', 'terroristplot', 'topsecret', 'womanwithglass', 'mushroomcloud', 'jackhamm', 'specialag', 'keywest']"
10449,"['wifehusbandrelationship', 'newlov', 'famili', 'alcohol', 'therapi']"
10395,"['adulteri', 'heal', 'bite', 'werewolf']"
12160,"['gunsling', 'gambl', 'sheriff', 'deputysheriff', 'wretch', 'wyattearp', 'historicalfigur', 'docholliday']"
40480,"['cia', 'judg', 'blackmail']"
52038,"['gay', 'dublin', 'friendship', 'ireland', 'theater', 'middleag']"
29444,"['lossofbroth', 'hostag', 'tvshow', 'media', 'celebr', 'escap', 'teenagegirl', 'hospit', 'teenag', 'maskedman', 'tragicev', 'popular', 'homecom', 'tvnew']"
26352,"['fbi', 'drugcrim', 'violenc', 'drug', 'privatedetect', 'blast']"
39953,[]
41580,[]
315,"['kill', 'sportscar', 'go-godanc', 'erotic', 'kidnap', 'independentfilm', 'bmovi', 'exploitationfilm']"
22067,"['familyrelationship', 'fear', 'relationship']"
18242,['stopmot']
11667,"['dictat', 'martialart', 'hostag', 'liberationofhostag', 'hostage-tak', 'streetfight', 'unitedn', 'basedonvideogam']"
32502,"['hitman', 'wound', 'yoga', 'bloodsplatt', 'murder', 'basement', 'blood']"
267188,[]
28732,"['prank', 'independentfilm', 'bankrobberi']"
75555,"['mannequin', 'supernatur', 'bmovi', 'cultfilm', 'wood']"
42981,"['filmhistori', 'animationfilmmak']"
278939,"['robberi', 'bank', 'cadillac', 'money', 'busstat']"
291731,"['obsess', 'widow', 'tragicev', 'fatalattract']"
226229,[]
203119,"['televis', 'satir']"
172923,[]
316098,['malcolmx']
8011,"['japan', 'newyork', 'scotland', 'morocco', 'goodandbad']"
171857,[]
2654,"['smalltown', 'paranoia', 'newhampshir', 'insan', 'suspens', 'h.p.lovecraft', 'diner', 'author', 'disappear', 'church', 'violenc', 'gothic', 'crucifix', 'newengland', 'insuranceinvestig', 'ghosttown', 'publish', 'horrornovel']"
18069,"['rodeo', 'independentfilm', 'cowboy', 'bullrid']"
19092,['sport']
2758,"['jealousi', 'babi', 'brothersisterrelationship', 'butler', 'yuppi', 'nanni', 'summercamp', 'guillotin', 'uncl']"
38129,['stand-upcomedi']
10436,"['upperclass', 'newyork', 'lover', 'countess', 'lawyer', '19thcenturi']"
13595,"['radiost', 'heavymet', 'rockband']"
46094,['sport']
9409,"['staatsanwältin', 'cop', 'gangster', 'stakeout']"
11853,"['femalenud', 'reveng', 'wildwest', 'blondewoman', 'pistolduel', 'smallwesterntown']"
16771,"['barcelonaspain', 'navi', 'independentfilm']"
46924,"['success', 'medievaltim', 'struggl']"
11041,"['arkansa', 'oil', 'basedontvseri', 'billionair', 'hillbilli', 'beverlyhil', 'womandirector']"
306,"['detect', 'undercov', 'securitycamera', 'carousel', 'investig', 'weapon', 'sequel', 'rescu', 'counterfeit', 'shootout', 'dirtycop', 'gunfight', 'losangel', 'explos', 'violenc', 'footchas', 'frame', 'carchas', 'secretservic', 'amusementpark', 'rollercoast', 'beverlyhil', 'buddycomedi']"
14522,"['hors', 'countrylif', 'womandirector']"
26203,"['killer', 'blind']"
178,"['terrorist', 'boston', 'firework', 'orchestra', 'anarchist', 'concert', 'comput', 'reveng', 'irish', 'wed', 'explos', 'violenc', 'roulettewheel', 'capsizedship', 'belfast', 'bombplant', 'flashback', 'bombattack', 'blast', 'humanbomb']"
19819,"['sport', 'basketbal', 'drama']"
57834,"['mentaldiseas', 'nuclearmissil', 'histori', 'nymphomaniac', 'dysfunctionalmarriag', 'independentfilm']"
4722,"['distrust', 'militarybas', 'remak', 'alien', 'escap', 'soldier', 'alieninvas', 'alieninfect', 'sleep', 'doppelgang', 'emotionless']"
18215,"['obsess', 'dream', 'kidnap', 'nuditi', 'suspens', 'unrequitedlov', 'doctor', 'caraccid', 'obsessivelov', 'womandirector', 'captiv']"
1607,"['gambl', 'fathersonrelationship', 'blackpeopl', 'italo-american', 'italian', 'loyalti', 'gangsterboss', 'funer', 'molotowcocktail', 'ganglead', 'nostalgia', 'gameofdic', 'busdriv', 'bestfriend', 'extremeviol', 'witnesstomurd', 'hoodlum', 'xenophobia', 'fatherfigur']"
26391,[]
117553,"['malenud', 'tattoo', 'california', 'fathersonrelationship', 'beach', 'radio', 'narrat', 'conman', 'nostalgia', 'calendar', 'cop', 'parti', 'stolenmoney', 'domesticabus', 'stalk', 'comingofag', 'diner', 'marijuana', 'hollywood', 'summer', 'moviestar', 'stolencar', 'practicaljok', 'smalltimethug', 'fictionalizedbiographi']"
6075,"['prison', '1970s', 'puertorican', 'releasefromprison', 'criminalpast', 'love', 'nightclub', 'violenc', 'drug', 'disco']"
11310,"['nevada', 'gold', 'birthday', 'treasurehunt', 'goldbar', 'friendshipbracelet', 'cowboy']"
18658,[]
9350,"['mountain', 'rockymountain', 'airplan', 'hijack', 'suitcas', 'climb', 'heist', 'money', 'snow', 'mountainclimb']"
9612,"['extraterrestrialtechnolog', 'alienlife-form', 'spaceinvas']"
2124,"['suicid', 'california', 'sex', 'secretident', 'erotic', 'paranoia', 'nuditi', 'grouptherapi', 'therapist', 'grief', 'obsessivecompulsivedisord', 'violenc', 'psychiatrist', 'carchas', 'disguis', 'mentalil', 'voyeur']"
26261,"['infrar', 'sitcom']"
19176,['cowboy']
49299,"['independentfilm', 'drug', 'divorc', 'filmmak', 'psychologicaldrama']"
11566,"['coma', 'whitehous', 'usapresid', 'apoplecticstrok', 'doppelgang']"
9571,"['1970s', 'texa', 'highschool', 'comedi', 'comingofag', 'summer', 'teenag', 'perioddrama', 'greatsoundtrack']"
9739,"['helicopt', 'martialart', 'crimefight', 'socialcontrol', 'museum', 'futur', 'cryogen', 'utopia', 'dystopia', 'fistfight', 'polic', 'psychopath', 'betray', 'shootout', 'cyberpunk', 'explos', 'violenc', 'footchas', 'carchas', 'warden', 'prisonescap', 'subterranean', 'censorship']"
24257,[]
34444,"['transvest', 'lesbian', 'cowgirl', 'hitchhik']"
26141,"['spoof', 'privatedetect']"
10997,"['gay', 'china', 'societi', 'womanbetweentwomen', 'independentfilm', 'bestfriend', 'beij']"
50463,[]
10443,"['grief', 'disast', 'guilt', 'mentalhealth']"
20239,"['hip-hop', 'musician', 'mockumentari', 'spoof']"
16297,"['homelessperson', 'lawschool', 'bum', 'harvardlawschool', 'collegestud']"
18551,"['gambl', 'sex', 'robberi', 'texa', 'nuditi', 'roadhous', 'liquor', 'funer', 'murder', 'romanc', 'confront', 'grifter', 'filmnoir']"
25440,[]
9024,"['hotel', 'lover(female)', 'concierg', 'decept', 'mistress']"
37233,"['fbi', 'law', 'tennesse', 'lawyer', 'lawfirm']"
1634,"['socialwork', 'socialwork', 'humananimalrelationship', 'whale', 'freedom', 'bestfriend', 'amusementpark', 'aftercreditssting']"
13815,"['warondrug', 'drugtraff', 'drugdeal', 'drugmul', 'childhoodtrauma', 'drugscen', 'deathofachild', 'reveng', 'drug', 'witnesstomurd', 'death']"
5503,"['chicago', 'showdown', 'undercov', 'surgeon', 'deathsent', 'doomedman', 'lethalinject', 'chase', 'remak', 'betray', 'ontherun', 'traincrash', 'escap', 'fugit', 'basedontvseri', 'u.s.marsh', 'doctor', 'explos', 'homeinvas', 'disguis', 'onearmedman', 'framedformurd', 'flashback', 'corruptcop', 'manhunt', 'stormdrain']"
35588,"['apach', 'historicalfigur', 'nativeamerican', 'histor', 'cavalri', 'geronimo']"
2087,"['suicidebyhang', 'sexualtortur', 'explodingtruck', 'cuckold', 'garbagedump']"
41579,[]
18620,"['lesbianrelationship', 'homosexu', 'independentfilm', 'womandirector']"
41006,['golf']
4916,[]
2019,"['neworlean', 'mercenari', 'huntinghumanb', 'money', 'drifter', 'union', 'sailor', 'humanprey']"
31642,"['vietnam', 'vietnamwar', 'biographi', 'dog', 'immigrantexperi']"
9255,"['swordplay', 'secretag', 'liberationofhostag', 'saddamhussein', 'parodi', 'iraqwar']"
26271,"['sleepov', 'independentfilm', 'bestfriend']"
10612,"['wale', 'worldwari', 'villag', 'cartograph']"
2259,"['centralandsouthamerica', 'farmwork', 'farm', ""coupd'etat"", 'santiago', 'paranormalphenomena', 'domesticviol', 'estat', 'familyest']"
16097,[]
11934,"['suicid', 'newyork', 'corrupt', 'journalist', 'inventor', 'undercov', 'toy', 'plan', 'boss', 'investig', 'compani', 'industri', 'parti', 'money']"
106143,"['fatherdaughterrelationship', 'actor']"
12475,"['educ', 'u.s.armi', 'friendship', 'war', 'unemploy']"
9386,"['cia', 'assassin', 'run', 'whitehous', 'usapresid', 'bodyguard', 'stalk', 'elect', 'apart', 'secretservic', 'secretserviceag']"
7984,"['bomb', 'prison', 'fathersonrelationship', 'basedonnovel', '1970s', 'biographi', 'faith', 'irish', 'trial', 'rebellion', 'tortur', 'terror', 'courtroom']"
59930,[]
15765,"['priceoffam', 'blackwoman', 'blackfamili']"
31643,[]
6,"['chicago', 'drugdeal', 'boxingmatch', 'escap', 'onenight']"
329,"['exoticisland', 'dna', 'paleontolog', 'tyrannosaurusrex', 'triceratop', 'brontosaurus', 'electricf', 'island', 'dinosaur', 'amusementpark', 'themepark', 'jurassicpark']"
10909,"['california', 'journalist', 'journal', 'photograph', 'highway', 'serialkil', 'hitchhik']"
507,"['pari', 'prostitut', 'robberi', 'drugabus', 'aid', 'bank', 'jazz', 'hostag', 'nightlif', 'kidnap', 'vault', 'junki', 'bankrobb', 'heroin', 'friendship', 'murder', 'independentfilm', 'pistol', 'violenc', 'drug', 'bankrobberi', 'illegalprostitut', 'hoodlum']"
34024,"['bellboy', 'st.loui', 'againsttheodd', 'understand']"
29918,['lassi']
9593,"['magic', 'movieinmovi', 'spoof', 'magicalobject', 'cartooncat', 'ticket', 'self-referenti', 'projectionist', ""child'spointofview""]"
42580,[]
22317,['lightn']
1413,"['china', 'operasing']"
12121,"['cardeal', 'anonym', 'highschool', 'spermdonor']"
2246,"['marriedcoupl', 'insurancefraud', 'boarder', 'suspens', 'childwish']"
10502,"['secret', 'suspicion', 'facetranspl', 'friendship', 'boardingschool', 'love']"
10440,"['investig', 'darkcomedi', 'independentfilm', 'neighbor', 'referencetowilliamshakespear', 'manwithglass', 'womanwithglass', 'manhattan,newyorkc']"
9516,"['blackpeopl', 'drugdeal', 'ghetto', 'weapon', 'delinqu', 'losangel']"
2320,"['bomb', 'ransom', 'hostag', 'airplan', 'hijack', 'terrorcel', 'specialunit', 'decept', 'rescu', 'covertoper', 'disast', 'shootout', 'terror', 'explos', 'violenc', 'surveil', 'nightvisiongoggl', 'flightattend', 'intelligenceag', 'flashback', 'handtohandcombat', 'nervega']"
5879,"['japan', 'jealousi', 'brothel', 'nuditi', 'passion', 'long', 'geisha', 'deceivedwif', 'castrat', 'strangl', 'independentfilm', 'unsimulatedsex', 'prostitut', 'erotic70']"
83718,"['date', 'convers', 'secretari', 'dinnerd']"
11971,"['shakespear', 'bachelor', 'newlov', 'rageandh', 'lover', 'wed', 'intrigu']"
2625,"['depress', 'therapist', 'symphoni', 'piano', 'bipolardisord']"
31911,"['professor', 'friendship', 'unfaith', 'bowlingalley', 'alimoni']"
788,"['sanfrancisco', 'parentchildrelationship', 'restaur', 'nanni', 'mask', 'custodybattl', 'fakeident']"
21450,[]
11231,"['martialart', 'becominganadult', 'karat', 'reveng', 'classmat']"
41588,"['yuppi', 'satir', 'surreal', 'darkcomedi']"
10447,"['prison', 'island', 'chase', 'dystopia', 'prisonguard', 'escap', 'jungl', 'nearfutur', 'exsoldi', 'prison']"
31586,"['parentchildrelationship', 'childprodigi', 'travel', 'youngboy', ""basedonchildren'sbook"", 'kid']"
9300,"['londonengland', 'queen', 'queenelizabethi', 'androgyni', 'breakingthefourthwal', 'nobil', 'womandirector', 'genderbend']"
9559,"['hostag', 'escapefromprison', 'escapedconvict', 'childkidnap', '1960s']"
9800,"['gay', 'aid', 'homophobia', 'juror', 'court', 'partner', 'hiv', 'lawyer', 'die', 'discrimin', 'judiciari']"
713,"['lovetriangl', 'scotland', 'mother', 'adulteri', 'sexual', 'jealousi', 'cultureclash', 'isol', 'erotic', 'strang', 'penalti', 'violenthusband', 'newzealand', 'maori', 'arrangedmarriag', 'pianolesson', 'settler', 'wilder', 'deceivedhusband', 'marriag', 'secretlov', 'womandirector']"
8291,"['lossoflov', 'sad', 'losangel', 'roadmovi']"
18133,"['americanfootbal', 'sport']"
25557,[]
22588,"['radiost', 'radio', 'writer', 'director']"
10872,"['holiday', 'robberi', 'burglar', 'christmasparti', 'hostag', 'blackmail', 'santaclaus', 'badmother-in-law', 'mother-in-law', 'liberationofhostag', 'polic', 'thief', 'dysfunctionalfamili', 'darkcomedi', 'manhunt', 'dinner', 'alcohol', 'christmasev', 'mothersonrelationship', 'christma']"
